tweet_id,tweet_url,conversation_id,created_at,lang,source,text,is_reply,in_reply_to_id,in_reply_to_user_id,in_reply_to_username,is_limited_reply,is_retweet,is_quote,like_count,retweet_count,reply_count,quote_count,view_count,bookmark_count,engagement_total,hashtags,hashtags_count,menciones,menciones_count,urls,urls_count,author_username,author_id,author_name,author_followers,author_following,author_verified,author_description,author_location,author_created_at,author_total_tweets,author_total_likes,author_total_media,candidato_nombre,candidato_pais,candidato_vuelta,periodo_busqueda,capturado_en
1999278048047431891,https://x.com/jeannette_jara/status/1999278048047431891,1999278048047431891,Fri Dec 12 00:40:06 +0000 2025,es,Twitter for iPhone,"¡GRACIAS COQUIMBO, GRACIAS CHILE! 🇨🇱 https://t.co/EQ1XwzO5a5",False,,,,False,False,False,14070,1586,594,70,148073,58,16320,,0,,0,,0,jeannette_jara,814249401665417216,Jeannette Jara Román,102760,2830,False,,"Santiago, Chile",Wed Dec 28 23:19:20 +0000 2016,5723,16481,571,Jeannette Jara Román,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:48:40.393561
1999202230910746876,https://x.com/jeannette_jara/status/1999202230910746876,1999202230910746876,Thu Dec 11 19:38:49 +0000 2025,es,Twitter for iPhone,"El vocero de @joseantoniokast admite que sabe cómo y de dónde recortarán los $6.000 millones de dólares del presupuesto estatal, pero no quieren decirlo porque “el país se paralizaría” y “la calle se incendiaría”.

Si no dicen lo que harán es porque que daña a la gente. 

Este domingo, vota pensando en el futuro. Cuidemos nuestro país.",False,,,,False,False,False,14417,5446,1574,229,561563,345,21666,,0,joseantoniokast,1,,0,jeannette_jara,814249401665417216,Jeannette Jara Román,102760,2830,False,,"Santiago, Chile",Wed Dec 28 23:19:20 +0000 2016,5723,16481,571,Jeannette Jara Román,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:48:40.393658
1998933357925904598,https://x.com/jeannette_jara/status/1998933357925904598,1998933357925904598,Thu Dec 11 01:50:25 +0000 2025,es,Twitter for iPhone,GRACIAS PUENTE ALTO 🇨🇱💙 https://t.co/UFbpuobdx0,False,,,,False,False,False,19738,1999,646,96,208441,105,22479,,0,,0,,0,jeannette_jara,814249401665417216,Jeannette Jara Román,102760,2830,False,,"Santiago, Chile",Wed Dec 28 23:19:20 +0000 2016,5723,16481,571,Jeannette Jara Román,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:48:40.393674
1998879925349052718,https://x.com/jeannette_jara/status/1998879925349052718,1998879925349052718,Wed Dec 10 22:18:06 +0000 2025,es,Twitter for iPhone,"Proteger nuestros cielos es cuidar un tesoro natural, científico y cultural que nos pertenece a todas y todos. La decisión del proyecto INNA será definida con evaluaciones técnicas estrictas que aseguren una distancia adecuada de los observatorios astronómicos, resguardando su funcionamiento y el prestigio de Chile como referente mundial en astronomía. Podemos avanzar en desarrollo y empleo, sí, pero sin poner en riesgo lo que nos hace únicos: nuestros cielos limpios, nuestras científicas y científicos, y el vínculo profundo de las comunidades con su territorio.",False,,,,False,False,False,4767,1018,1044,177,271044,72,7006,,0,,0,,0,jeannette_jara,814249401665417216,Jeannette Jara Román,102760,2830,False,,"Santiago, Chile",Wed Dec 28 23:19:20 +0000 2016,5723,16481,571,Jeannette Jara Román,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:48:40.393689
1998843330415718721,https://x.com/jeannette_jara/status/1998843330415718721,1998843330415718721,Wed Dec 10 19:52:41 +0000 2025,es,Twitter for iPhone,"Aunque fui clara en reiteradas ocasiones, algunos insisten en instalar mentiras sobre mí. Les dejo el comprobante del pago del TAG que confirma lo que señalé insistentemente. Basta de fake news. https://t.co/MmLfTJyKHJ",False,,,,False,False,False,17900,4528,2536,434,916394,357,25398,,0,,0,,0,jeannette_jara,814249401665417216,Jeannette Jara Román,102760,2830,False,,"Santiago, Chile",Wed Dec 28 23:19:20 +0000 2016,5723,16481,571,Jeannette Jara Román,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:48:40.393703
1998588469543665740,https://x.com/jeannette_jara/status/1998588469543665740,1998553165529059517,Wed Dec 10 02:59:57 +0000 2025,es,Twitter for iPhone,"Hoy vimos con claridad dos proyectos de país muy distintos. Yo creo en una patria donde nos unamos para salir adelante. Tenemos desafíos, sí, pero cuando trabajamos juntas y juntos, Chile avanza.

Como presidenta tomaré las decisiones necesarias para el bienestar del país: usaré todas las herramientas del Estado para enfrentar el crimen organizado, fortalecer la seguridad y recuperar los barrios. Y creceremos, pero con un crecimiento que llegue a la mesa de todas y todos.

Creo en Chile, en su gente y en su futuro.
#JaraPresidenta #VotaJara #DebateAnatel2025",True,1998578189501710582,814249401665417216,jeannette_jara,False,False,False,354,129,65,6,12728,4,554,JaraPresidenta | VotaJara | DebateAnatel2025,3,,0,,0,jeannette_jara,814249401665417216,Jeannette Jara Román,102760,2830,False,,"Santiago, Chile",Wed Dec 28 23:19:20 +0000 2016,5723,16481,571,Jeannette Jara Román,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:48:40.393717
1998578189501710582,https://x.com/jeannette_jara/status/1998578189501710582,1998553165529059517,Wed Dec 10 02:19:06 +0000 2025,es,Twitter for iPhone,"Chile tiene condiciones para crecer y crear más empleos. El plan económico propone más de 20 medidas: atraer inversión, fortalecer exportaciones, modernizar puertos y logística, impulsar energías limpias y apoyar a las PyMEs para aliviar su deuda. La proyección es clara: con estas acciones, el país puede crecer y generar más contratación. Chile no es un desastre ni se cae a pedazos.
#JaraPresidenta #VotaJara #DebateAnatel2025",True,1998577918776057980,814249401665417216,jeannette_jara,False,False,False,419,174,72,6,18729,6,671,JaraPresidenta | VotaJara | DebateAnatel2025,3,,0,,0,jeannette_jara,814249401665417216,Jeannette Jara Román,102760,2830,False,,"Santiago, Chile",Wed Dec 28 23:19:20 +0000 2016,5723,16481,571,Jeannette Jara Román,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:48:40.393730
1998577918776057980,https://x.com/jeannette_jara/status/1998577918776057980,1998553165529059517,Wed Dec 10 02:18:02 +0000 2025,es,Twitter for iPhone,"La reducción de la jornada a 40 horas fue un avance construido con diálogo real entre trabajadores, empresas y distintos sectores. La ley reconoce las particularidades de cada rubro y equilibra productividad con más tiempo para las familias. Una política pública bien hecha, con apoyo transversal casi unánime.
#JaraPresidenta #VotaJara #DebateAnatel2025",True,1998560753750581315,814249401665417216,jeannette_jara,False,False,False,303,128,23,3,10669,1,457,JaraPresidenta | VotaJara | DebateAnatel2025,3,,0,,0,jeannette_jara,814249401665417216,Jeannette Jara Román,102760,2830,False,,"Santiago, Chile",Wed Dec 28 23:19:20 +0000 2016,5723,16481,571,Jeannette Jara Román,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:48:40.393743
1998560753750581315,https://x.com/jeannette_jara/status/1998560753750581315,1998553165529059517,Wed Dec 10 01:09:49 +0000 2025,es,Twitter for iPhone,"El Estado de derecho tiene herramientas para fortalecer la seguridad, y debemos usarlas con responsabilidad: estado de emergencia si es necesario, más capacidad para Carabineros, mejor inteligencia policial, inversión en seguridad y levantar el secreto bancario para perseguir la corrupción. Debates urgentes que ya se están dando en el Congreso.
#JaraPresidenta #VotaJara #DebateAnatel2025",True,1998555399708885013,814249401665417216,jeannette_jara,False,False,False,171,81,21,4,6103,3,277,JaraPresidenta | VotaJara | DebateAnatel2025,3,,0,,0,jeannette_jara,814249401665417216,Jeannette Jara Román,102760,2830,False,,"Santiago, Chile",Wed Dec 28 23:19:20 +0000 2016,5723,16481,571,Jeannette Jara Román,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:48:40.393756
1998555399708885013,https://x.com/jeannette_jara/status/1998555399708885013,1998553165529059517,Wed Dec 10 00:48:33 +0000 2025,es,Twitter for iPhone,"Es clave dar señales claras frente a los delitos más graves y asegurar que las penas se cumplan. Hoy vemos propuestas para conmutar condenas a personas responsables de abusos contra niños, violaciones a los DD.HH. y otros crímenes de alta gravedad. Liberar a condenados así —aunque sea por edad— abre un riesgo y un precedente complejo para el país.
#JaraPresidenta",True,1998553165529059517,814249401665417216,jeannette_jara,False,False,False,233,107,39,2,9054,3,381,JaraPresidenta,1,,0,,0,jeannette_jara,814249401665417216,Jeannette Jara Román,102760,2830,False,,"Santiago, Chile",Wed Dec 28 23:19:20 +0000 2016,5723,16481,571,Jeannette Jara Román,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:48:40.393770
1998553165529059517,https://x.com/jeannette_jara/status/1998553165529059517,1998553165529059517,Wed Dec 10 00:39:40 +0000 2025,es,Twitter for iPhone,"Hay una oportunidad real de enfrentar la seguridad con seriedad. Las cifras han aumentado y no basta con eslóganes: necesitamos medidas sinceras, posibles y transparentes. La gente merece saber cómo, con quién y con qué recursos se implementan las propuestas. La seguridad es tarea de Estado y requiere responsabilidad y trabajo conjunto. #JaraPresidenta",False,,,,False,False,False,3630,1179,954,59,78964,38,5822,JaraPresidenta,1,,0,,0,jeannette_jara,814249401665417216,Jeannette Jara Román,102760,2830,False,,"Santiago, Chile",Wed Dec 28 23:19:20 +0000 2016,5723,16481,571,Jeannette Jara Román,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:48:40.393784
1997385385538662815,https://x.com/jeannette_jara/status/1997385385538662815,1997385385538662815,Sat Dec 06 19:19:20 +0000 2025,es,Twitter for iPhone,"Comparto plenamente la declaración suscrita por Carmen Frei y emblemáticos defensores de los derechos humanos, condenando la intención de indultar, liberar o intentar cualquiera otra forma que signifique la impunidad de quienes cometieron las más graves violaciones a los DDHH que ha conocido nuestro país. Un país sin memoria, es un país sin futuro.",False,,,,False,False,False,5866,1611,571,53,89256,41,8101,,0,,0,,0,jeannette_jara,814249401665417216,Jeannette Jara Román,102760,2830,False,,"Santiago, Chile",Wed Dec 28 23:19:20 +0000 2016,5723,16481,571,Jeannette Jara Román,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:48:40.393796
1996397276969738748,https://x.com/jeannette_jara/status/1996397276969738748,1996397276969738748,Thu Dec 04 01:52:56 +0000 2025,es,Twitter for iPhone,"Hoy sostuve una reunión protocolar con Brandon Judd, el nuevo embajador de Estados Unidos en Chile. Conversamos sobre los desafíos que compartimos y la importancia del diálogo y el multilateralismo para enfrentarlos. Ese es el espíritu con el que quiero conducir nuestras relaciones exteriores: con respeto, cooperación y siempre pensando en lo mejor para nuestro país.",False,,,,False,False,True,3991,875,548,34,153335,46,5448,,0,,0,,0,jeannette_jara,814249401665417216,Jeannette Jara Román,102760,2830,False,,"Santiago, Chile",Wed Dec 28 23:19:20 +0000 2016,5723,16481,571,Jeannette Jara Román,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:48:40.393806
1996192320916541701,https://x.com/jeannette_jara/status/1996192320916541701,1996192320916541701,Wed Dec 03 12:18:31 +0000 2025,es,Twitter for iPhone,"O se gobierna con quienes idearon las colusiones o se gobierna para la gente.

Lo digo con claridad: la corrupción organizada por el actual asesor económico de mi contendor perjudicó a miles de chilenos y chilenas. Cuando uno quiere presidir, tiene que tener a Chile y su gente en el corazón, no a quienes se coluden ni a quienes abusan de las mayorías. Ese será el sello de mi gobierno: poner a la gente al centro, con ética, justicia y compromiso real.",False,,,,False,False,False,5105,2159,1092,73,76154,69,8429,,0,,0,,0,jeannette_jara,814249401665417216,Jeannette Jara Román,102760,2830,False,,"Santiago, Chile",Wed Dec 28 23:19:20 +0000 2016,5723,16481,571,Jeannette Jara Román,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:48:40.393820
1995989704810840499,https://x.com/jeannette_jara/status/1995989704810840499,1995989704810840499,Tue Dec 02 22:53:23 +0000 2025,es,Twitter for iPhone,"Me alegra que las 4 mil familias de la toma de San Antonio, especialmente los 3 mil niños que viven allí, tengan hoy una solución concreta sobre la mesa. Es una respuesta equilibrada: permite un nuevo comienzo para las familias y cumple con el fallo judicial. Siempre promoveré que se cumpla la ley y que el Estado de Derecho utilice todas sus herramientas para dar certezas. Con este nuevo camino trazado, San Antonio puede mirar su futuro con mayor tranquilidad.",False,,,,False,False,False,3473,766,1578,318,401034,66,6135,,0,,0,,0,jeannette_jara,814249401665417216,Jeannette Jara Román,102760,2830,False,,"Santiago, Chile",Wed Dec 28 23:19:20 +0000 2016,5723,16481,571,Jeannette Jara Román,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:48:40.393832
1995575206455509382,https://x.com/jeannette_jara/status/1995575206455509382,1995575206455509382,Mon Dec 01 19:26:19 +0000 2025,zxx,Twitter for iPhone,https://t.co/R2x5VZh5Gl,False,,,,False,False,True,5918,1333,335,49,217738,215,7635,,0,,0,,0,jeannette_jara,814249401665417216,Jeannette Jara Román,102760,2830,False,,"Santiago, Chile",Wed Dec 28 23:19:20 +0000 2016,5723,16481,571,Jeannette Jara Román,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:48:40.393843
1995526692534718542,https://x.com/jeannette_jara/status/1995526692534718542,1995526692534718542,Mon Dec 01 16:13:33 +0000 2025,es,Twitter for iPhone,"Un abrazo grande para todas y todos quienes están rindiendo la PAES. Sé lo que significa este momento: nervios, esfuerzo y sueños por cumplir. Confíen en lo que estudiaron y en ustedes mismas y mismos. ¡A darlo todo!",False,,,,False,False,False,15420,1662,375,207,167057,127,17664,,0,,0,,0,jeannette_jara,814249401665417216,Jeannette Jara Román,102760,2830,False,,"Santiago, Chile",Wed Dec 28 23:19:20 +0000 2016,5723,16481,571,Jeannette Jara Román,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:48:40.393856
1999992696585461878,https://x.com/siempreamigo223/status/1999992696585461878,1999471921029881865,Sat Dec 13 23:59:51 +0000 2025,et,Twitter for iPhone,@zona_libertaria @jeannette_jara Vota 5 voto Kast,True,1999471921029881865,,,False,False,False,0,1,0,0,20,0,1,,0,zona_libertaria | jeannette_jara,2,,0,siempreamigo223,1230935828270141441,AmigoSiempre 💚👮‍♂️,866,1969,False,Quiero lo que sigo. Amo lo que hago. Apaño al triste. Voy al super. Disfruto el queso y el aceite extra virgen. Contacto extraterrestres. Quiero a mis 🐕🐕y🐈🐈,,Fri Feb 21 19:23:24 +0000 2020,11345,3568,1357,Jeannette Jara Román,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:48:40.393873
1999992668735345092,https://x.com/Gran_Santiago_/status/1999992668735345092,1999982249538621688,Sat Dec 13 23:59:44 +0000 2025,qam,Twitter for iPhone,"@TERE_LAprofe73 @jeannette_jara 
@GabrielBoric",True,1999982249538621688,,,False,False,False,0,0,0,0,91,0,0,,0,TERE_LAprofe73 | jeannette_jara | GabrielBoric,3,,0,Gran_Santiago_,1723548577572528128,El Gran Santiago,234,32,False,,,Sun Nov 12 03:49:49 +0000 2023,52438,67583,1331,Jeannette Jara Román,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:48:40.393886
1999992664054538693,https://x.com/garrido_ca48392/status/1999992664054538693,1999787369860661461,Sat Dec 13 23:59:43 +0000 2025,es,Twitter for iPhone,@DebiaEduardo @XimeLealA @jeannette_jara @JaraNosUne Idem... con todo hasta el último minuto.,True,1999787369860661461,,,False,False,False,0,0,0,0,6,0,0,,0,DebiaEduardo | XimeLealA | jeannette_jara,3,,0,garrido_ca48392,1931544404843794432,Yo quiero ser a la zurda más que diestro,123,367,False,,,Sun Jun 08 02:54:10 +0000 2025,14762,17489,36,Jeannette Jara Román,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:48:40.393899
1999992532412010866,https://x.com/angelho2012/status/1999992532412010866,1999938868116852858,Sat Dec 13 23:59:12 +0000 2025,qme,Twitter for iPhone,@elcriollo97 @jeannette_jara 🤣🤣🤣 https://t.co/cnbrXzttcA,True,1999938868116852858,,,False,False,False,0,0,0,0,51,0,0,,0,elcriollo97 | jeannette_jara,2,,0,angelho2012,594017831,Fundación Democracia Pilla 🌳❌️💰💸🪙,68,90,False,.,,Tue May 29 20:38:39 +0000 2012,11456,707,3103,Jeannette Jara Román,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:48:40.393912
1999992522211549434,https://x.com/PRADENAS10/status/1999992522211549434,1999992522211549434,Sat Dec 13 23:59:10 +0000 2025,es,Twitter for iPhone,"Esto es un ejemplo real de la pensión de mi madre, por esto y muchas cosas más, mañana voto por @jeannette_jara 🇨🇱

#JaraPresidenta2026 
#JeannetteJaraPresidenta https://t.co/LnChxRvW1Q",False,,,,False,False,False,0,0,0,0,32,0,0,JaraPresidenta2026 | JeannetteJaraPresidenta,2,jeannette_jara,1,,0,PRADENAS10,139747337,César Pradenas A. 🇨🇱,1982,3624,False,"Padre, actor, dirigente sindical de LATAM Airlines, Presidente de la Federación de Tripulantes de Cabina de Chile, cruzado y el 10,",MELMAC,Mon May 03 15:14:08 +0000 2010,14206,17152,1061,Jeannette Jara Román,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:48:40.393926
1999992392498163860,https://x.com/MarleneLazoFlo8/status/1999992392498163860,1999938868116852858,Sat Dec 13 23:58:39 +0000 2025,und,Twitter for iPhone,@RosselaCarranza @elcriollo97 @jeannette_jara Bot,True,1999985012880609307,,,False,False,False,0,0,0,0,4,0,0,,0,RosselaCarranza | elcriollo97 | jeannette_jara,3,,0,MarleneLazoFlo8,1278409923865559047,Marlene Lazo Flores,989,902,False,#SoyEl38% Con Orgullo 🌳🏳️‍🌈siempre por la izquierda apoyando con todo #Jara orgullosa 40%💪,Limache región Valparaíso 🇨🇱,Wed Jul 01 19:28:00 +0000 2020,29419,51823,507,Jeannette Jara Román,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:48:40.393939
1999992285392753135,https://x.com/RFabian011/status/1999992285392753135,1999992285392753135,Sat Dec 13 23:58:13 +0000 2025,es,Twitter for iPhone,"Se dieron cuenta que la cara de Berlín de @jeannette_jara no volvió a bailar en la segunda vuelta !!! 😂😂😂😂😂😂
Se le cayó la careta por suerte 
#Eleccioneschile2025 
#Elecciones2025 
#ChileJamásSeráMarxista",False,,,,False,False,False,0,0,0,0,141,0,0,Eleccioneschile2025 | Elecciones2025 | ChileJamásSeráMarxista,3,jeannette_jara,1,,0,RFabian011,292924491,🦁🦉🤘Fabian 🤘🦁🦉,2061,4616,False,No hay Nadie más grande en la historia del tenis que Roger Federer. 🎾 Del segundo más grande podemos discutir. #CorazónAzUl 💙🤘 ahora si tengo presidente,,Wed May 04 13:27:49 +0000 2011,27611,31921,1828,Jeannette Jara Román,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:48:40.393952
1999992238223605966,https://x.com/Juanchunchovie1/status/1999992238223605966,1999992238223605966,Sat Dec 13 23:58:02 +0000 2025,es,Twitter for iPhone,"Por 🇨🇱 
Vota @jeannette_jara  ✌️ https://t.co/7SSe9OEVdv",False,,,,False,False,False,5,3,0,1,114,0,9,,0,jeannette_jara,1,,0,Juanchunchovie1,1315403318059991044,JuanchUncho 🎸🤘💙,2220,2153,False,Bullanguero y rockero esperando a Iron Maiden! 🇨🇱🍻,"Quinta Normal, Chile",Sun Oct 11 21:26:30 +0000 2020,285259,182532,11758,Jeannette Jara Román,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:48:40.393964
1999992216455094719,https://x.com/AriAranc/status/1999992216455094719,1999967522653913456,Sat Dec 13 23:57:57 +0000 2025,es,Twitter for iPhone,"@Incorru47125032 37% @jeannette_jara 
54% @joseantoniokast 
9% entre nulos y blancos

#Eleccioneschile2025 @GobiernodeChile",True,1999967522653913456,,,False,False,False,1,0,0,0,126,0,1,Eleccioneschile2025,1,Incorru47125032 | jeannette_jara | joseantoniokast | GobiernodeChile,4,,0,AriAranc,122069345,Ari,255,665,False,"Sin partido ni religión, sigo lo que creo es correcto. Cosecha ‘81",Chile,Thu Mar 11 13:57:14 +0000 2010,11823,6548,1241,Jeannette Jara Román,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:48:40.394008
1999992186805612943,https://x.com/joseant85832545/status/1999992186805612943,1999992186805612943,Sat Dec 13 23:57:50 +0000 2025,es,Twitter for iPhone,algún comentario @jeannette_jara 🤔,False,,,,False,False,True,0,0,0,0,9,0,0,,0,jeannette_jara,1,,0,joseant85832545,1482137331025027073,anto jose 💪🇨🇱🇨🇱,1233,1824,False,"política, patria y vida",,Fri Jan 14 23:48:05 +0000 2022,45725,74939,5691,Jeannette Jara Román,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:48:40.394025
1999992047957103052,https://x.com/Lorena96043869/status/1999992047957103052,1999992047957103052,Sat Dec 13 23:57:16 +0000 2025,qam,Twitter for iPhone,@ServelChile @camila_vallejo @jeannette_jara,False,,,,False,False,True,0,0,0,0,6,0,0,,0,ServelChile | camila_vallejo | jeannette_jara,3,,0,Lorena96043869,824980328406216705,Lorena A.Cárcamo,836,3203,False,"Orgullosa de mi tierra Chilota.
                                  Donante Altruista (
RH negativo)  Aborto Libre,legal y gratuito.Viuda de Bielsa.
F.Ubiergo♥️",Camino por la izquierda.,Fri Jan 27 14:00:12 +0000 2017,35835,21278,79,Jeannette Jara Román,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:48:40.394041
1999991957108474220,https://x.com/JaimeTe49998207/status/1999991957108474220,1999978399616610490,Sat Dec 13 23:56:55 +0000 2025,es,Twitter for iPhone,"@TrapieLLo @jeannette_jara Esa izquierda es tibia, ya esa sra señaló muy mal a nuestro presidente, da igual quien gane , total nos callamos 4 años a boboboric, piedra y piedra..defraudaron el legado de Allende..😡 https://t.co/UB2FuYBbRd",True,1999978399616610490,,,False,False,False,1,0,1,0,290,0,2,,0,TrapieLLo | jeannette_jara,2,,0,JaimeTe49998207,1734033116325363712,Jaime Tejada,368,788,False,tsu admon,"La Guaira, Venezuela",Mon Dec 11 02:13:38 +0000 2023,40215,2458,4412,Jeannette Jara Román,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:48:40.394058
1999991597472337969,https://x.com/SiempresVivas/status/1999991597472337969,1999924011099402249,Sat Dec 13 23:55:29 +0000 2025,qme,Twitter for iPhone,@MdLimache @jeannette_jara https://t.co/GCaNYCOyi7,True,1999924011099402249,,,False,False,False,0,0,0,0,8,0,0,,0,MdLimache | jeannette_jara,2,,0,SiempresVivas,1774817935585947648,SiempreViva,797,1308,False,"Orgullosamente voté Jara

Delete Is ra HELL 🔻",,Mon Apr 01 15:15:55 +0000 2024,67513,22670,20217,Jeannette Jara Román,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:48:40.394072
1999991408686682486,https://x.com/SiempresVivas/status/1999991408686682486,1999924011099402249,Sat Dec 13 23:54:44 +0000 2025,qme,Twitter for iPhone,@MdLimache @jeannette_jara https://t.co/NMFyWH5nmB,True,1999924011099402249,,,False,False,False,0,0,0,0,6,0,0,,0,MdLimache | jeannette_jara,2,,0,SiempresVivas,1774817935585947648,SiempreViva,797,1308,False,"Orgullosamente voté Jara

Delete Is ra HELL 🔻",,Mon Apr 01 15:15:55 +0000 2024,67513,22670,20217,Jeannette Jara Román,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:48:40.394085
1999991358975828191,https://x.com/dani_t77/status/1999991358975828191,1999991358975828191,Sat Dec 13 23:54:32 +0000 2025,es,Twitter for iPhone,"Voto por @jeannette_jara porque:
Tiene una experiencia de vida como la mayoría de los chilenos.
Va a mejorar las condiciones de vida de la gente normal. 
Ha estado en cargos ejecutivos y demostró capacidades para lograr acuerdos. 

#estoyconJara",False,,,,False,False,False,1,0,0,0,40,0,1,estoyconJara,1,jeannette_jara,1,,0,dani_t77,914874062417080321,Marcelo D. 🇨🇱🚗,631,1419,False,"esposo, padre de tres hermosos niños, católico, y por coherencia de izquierda.",,Mon Oct 02 15:25:48 +0000 2017,3466,117109,27,Jeannette Jara Román,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:48:40.394097
1999991334330098111,https://x.com/PPINOCHETP3/status/1999991334330098111,1999278048047431891,Sat Dec 13 23:54:26 +0000 2025,qme,Twitter for iPhone,@jeannette_jara https://t.co/c4khyRkWJk,True,1999278048047431891,,,False,False,False,1,1,0,0,3,0,2,,0,jeannette_jara,1,,0,PPINOCHETP3,1223217617068077057,NO+CONTRIBUCIONES 🇨🇱🇨🇱🇨🇱🇨🇱,3600,3371,False,"Mi religion no me permite ser de izquierda, prefiero la libertad, tener Sentido Comun es extremo, entonces lo soy.","Santiago, Chile",Fri Jan 31 12:13:16 +0000 2020,58009,203862,8593,Jeannette Jara Román,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:48:40.394110
1999991300008124922,https://x.com/ReneYaez186963/status/1999991300008124922,1999963908992295158,Sat Dec 13 23:54:18 +0000 2025,es,Twitter for iPhone,"@JaraNosUne @lromer2016 @jeannette_jara @2epinforma @El_Ciudadano @ElCautiv0 @NinaGonzlezF @AngelicaZurdita @Aprueboel4del9 @biazam17 @BloqueAntifa @Educaciongrat @edgardogonza @estergae @Informa3Chile @Oliva32V @Jacqueline64670 El muchacho no es un desclasado 
como Pancho Borrego, Carter o Florinda Flores https://t.co/Sduxzdalnf",True,1999963908992295158,,,False,False,False,1,1,0,0,100,0,2,,0,lromer2016 | jeannette_jara | 2epinforma | El_Ciudadano | ElCautiv0 | NinaGonzlezF | AngelicaZurdita | Aprueboel4del9 | biazam17 | BloqueAntifa | Educaciongrat | edgardogonza | estergae | Informa3Chile | Oliva32V | Jacqueline64670,16,,0,ReneYaez186963,1712794505789779969,Rene Yañez,644,2376,False,,,Fri Oct 13 11:37:58 +0000 2023,33159,20825,13522,Jeannette Jara Román,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:48:40.394130
1971725583685243314,https://x.com/michel778899/status/1971725583685243314,1971725583685243314,Fri Sep 26 23:56:26 +0000 2025,es,Twitter for iPhone,Por eso quieren a jara para tapar los hollos,False,,,,False,False,True,1,0,0,0,13,0,1,,0,,0,,0,michel778899,1226650002472263680,@michel®..🖐💚🇨🇱🇨🇱🇨🇱24/7 recuperemos Chile .,8596,3018,False,,Chile,Sun Feb 09 23:32:18 +0000 2020,1454313,44845,49123,Jeannette Jara Román,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:48:40.394143
1971725543528858013,https://x.com/360radiochile/status/1971725543528858013,1971725543528858013,Fri Sep 26 23:56:17 +0000 2025,es,Twitter for iPhone,"Luego a medianoche, 3 horas de música electrónica bailable sin pausas ni cortes!
Solo por https://t.co/nnJfuy7ILO

 #antifa #samoa #jara
#udechile #sudamericana #colocolo #lluvia #chile #catatumbo #pactohistorico #cony https://t.co/aroRwyPjAb",False,,,,False,False,False,3,1,0,0,203,0,4,antifa | samoa | jara | udechile | sudamericana | colocolo | lluvia | chile | catatumbo | pactohistorico | cony,11,,0,http://360radiochile.cl,1,360radiochile,1259947669486698500,360RadioChile,2708,6569,False,,"Santiago, Chile",Mon May 11 20:45:16 +0000 2020,8995,1500,4317,Jeannette Jara Román,Chile,1ra y 2da,2025-09-17 → 2025-12-14,2026-03-28T20:48:40.394164
